Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,29:01:2022,09:16:33,29,29.386493,0.438400,0.249800,0.179400,0.149200,0.362200,0.168000,0.094200,0.062500,0.076300,0.081800,0.085200,0.086700,1.313543,56.756035,56.343002,2.081134,0.057767,0.436262,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.056660,0.106930,0.218410,0.224080,1,1,30:06:2022,23:44:25,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:01:2022,10:16:33,29,29.428160,0.412500,0.235700,0.168200,0.139200,0.342700,0.160600,0.090000,0.059700,0.069800,0.075100,0.078200,0.079500,1.317537,66.139715,65.627188,1.991549,0.052988,0.410913,4,10,7,6,4,10,7,6,3,10,7,6,3,10,7,6,0.060500,0.116330,0.238780,0.243370,1,1,30:06:2022,23:46:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:01:2022,10:54:29,29,29.454502,0.406400,0.234900,0.169500,0.141100,0.339000,0.162900,0.094200,0.064000,0.067400,0.072000,0.075300,0.077100,1.284994,72.920310,72.365889,2.510999,0.031946,0.404983,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.064740,0.126650,0.260860,0.264240,1,1,30:06:2022,23:31:35,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:01:2022,11:12:49,29,29.467234,0.400300,0.232300,0.168600,0.140600,0.325400,0.151300,0.084500,0.055600,0.074900,0.081000,0.084100,0.085000,1.271128,76.364935,75.795045,1.820929,0.011973,0.398558,4,9,6,6,4,10,7,6,4,10,7,6,4,10,7,6,0.067640,0.133670,0.275780,0.278300,1,1,30:06:2022,23:34:12,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:01:2022,03:01:03,30,30.125729,0.513900,0.323100,0.233400,0.190600,0.455800,0.261500,0.168500,0.123600,0.058100,0.061600,0.064900,0.067000,1.152161,74.157391,74.722407,1.535790,0.010364,0.512368,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065220,0.128640,0.266940,0.273590,1,1,30:06:2022,23:35:53,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:01:2022,09:16:48,30,30.386667,0.430600,0.257700,0.186200,0.154700,0.350700,0.170300,0.095700,0.063800,0.079900,0.087400,0.090500,0.091000,1.228892,56.546837,56.131938,2.291051,0.094730,0.428337,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.056600,0.106770,0.218050,0.223730,1,1,30:06:2022,23:31:16,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:01:2022,10:55:36,30,30.455278,0.415600,0.249900,0.181500,0.151000,0.345900,0.175700,0.103300,0.070400,0.069700,0.074200,0.078200,0.080600,1.214725,72.927427,72.370741,1.502239,0.017671,0.413613,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.064750,0.126660,0.260880,0.264260,1,1,30:06:2022,23:38:36,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:01:2022,11:13:54,30,30.467986,0.432700,0.258200,0.186200,0.154200,0.364500,0.185500,0.109700,0.075400,0.068200,0.072700,0.076600,0.078800,1.236010,76.378735,75.806827,2.069289,0.008143,0.430677,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.067640,0.133690,0.275830,0.278360,1,1,30:06:2022,23:41:04,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:01:2022,04:16:56,31,31.178426,1.040400,0.620000,0.425300,0.333800,0.956400,0.532300,0.333300,0.238500,0.084000,0.087700,0.092000,0.095300,1.303792,60.750364,61.226811,2.104505,0.031704,1.037892,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.057880,0.110260,0.226430,0.233160,1,1,30:06:2022,23:39:38,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:02:2022,05:17:07,32,32.220220,1.192000,0.760000,0.551400,0.447400,1.076400,0.638400,0.423500,0.315300,0.115600,0.121600,0.127900,0.132100,1.124581,52.166300,52.521734,1.219163,0.021032,1.188609,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.055250,0.103620,0.211490,0.218270,1,1,30:06:2022,23:36:31,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:02:2022,10:17:05,32,32.428530,0.982100,0.626100,0.448800,0.359400,0.883300,0.522500,0.340300,0.247400,0.098800,0.103600,0.108500,0.112000,1.140621,65.578797,65.061428,1.408832,0.009931,0.978671,3,10,7,6,3,10,7,6,3,10,7,5,3,10,8,5,0.060220,0.115640,0.237280,0.241930,1,1,30:06:2022,23:59:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:02:2022,05:17:13,33,33.220289,1.017000,0.699500,0.508500,0.405900,0.962900,0.643200,0.450100,0.345600,0.054200,0.056300,0.058500,0.060200,1.003567,51.919917,52.277180,3.137952,0.055519,1.014508,3,10,8,4,3,10,8,3,3,10,8,4,3,10,8,4,0.055620,0.104340,0.211870,0.218630,1,1,30:06:2022,23:49:00,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:02:2022,09:17:12,33,33.386944,0.613500,0.377300,0.265400,0.211600,0.540200,0.299600,0.183700,0.127500,0.073300,0.077700,0.081700,0.084100,1.221579,55.858822,55.438664,2.066562,0.024952,0.611076,4,10,8,4,4,10,7,4,4,10,5,4,4,9,6,4,0.056900,0.107270,0.217680,0.223350,1,1,30:06:2022,23:34:49,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,07:02:2022,02:54:55,38,38.121470,0.677000,0.488400,0.408300,0.369800,0.451200,0.245800,0.154200,0.109800,0.225800,0.242600,0.254100,0.260100,0.745418,74.086223,74.668046,1.876133,0.022379,0.673072,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066210,0.130670,0.268000,0.274490,1,1,30:06:2022,23:41:43,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,08:02:2022,03:30:07,39,39.145914,0.922200,0.612000,0.489800,0.434700,0.680800,0.352400,0.217800,0.156300,0.241400,0.259600,0.272000,0.278400,0.933125,67.253135,67.805431,1.338427,0.013184,0.916183,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061570,0.119160,0.243660,0.250250,1,1,30:06:2022,23:48:26,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,14:02:2022,02:48:37,45,45.117095,0.319300,0.193000,0.143300,0.121500,0.260800,0.130500,0.077700,0.054300,0.058500,0.062500,0.065600,0.067200,1.177594,74.004886,74.601269,1.121602,0.013460,0.318056,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.065740,0.131110,0.266270,0.272750,1,1,30:06:2022,23:39:51,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,16:02:2022,03:21:50,47,47.140162,0.508500,0.297200,0.219000,0.185200,0.410700,0.191300,0.109300,0.074300,0.097800,0.105900,0.109700,0.110900,1.240073,67.104494,67.678175,1.220354,0.019582,0.506523,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.060860,0.119350,0.241890,0.248480,1,1,30:06:2022,23:43:05,1170,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:02:2022,09:17:04,52,52.386852,0.347000,0.224100,0.183000,0.164900,0.233700,0.102200,0.056100,0.036200,0.113300,0.121900,0.126900,0.128700,0.946272,50.888116,50.427609,2.656168,0.152737,0.343659,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.055060,0.106980,0.210100,0.213560,1,1,17:05:2024,18:24:54,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:02:2022,10:17:19,52,52.428692,0.367000,0.233300,0.186900,0.166400,0.261600,0.120300,0.068600,0.045400,0.105400,0.113000,0.118300,0.121000,0.995981,61.209935,60.656109,1.812691,0.103993,0.364812,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,5,0.059120,0.116130,0.227960,0.229790,1,1,17:05:2024,18:30:02,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:02:2022,10:37:11,52,52.442488,0.328600,0.209100,0.168100,0.149900,0.233600,0.107200,0.062700,0.043000,0.095000,0.101900,0.105400,0.106900,0.989824,64.958197,64.383765,2.529793,0.069306,0.326414,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.061180,0.120750,0.236920,0.237970,1,1,17:05:2024,18:35:08,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:02:2022,11:19:45,52,52.472049,0.289000,0.186400,0.150800,0.135100,0.198100,0.089200,0.049900,0.032400,0.090900,0.097200,0.100900,0.102600,0.960537,73.371607,72.764788,2.057842,0.047275,0.286879,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.067590,0.135100,0.264630,0.263260,1,1,17:05:2024,18:15:41,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,21:02:2022,11:37:54,52,52.484653,0.272900,0.177200,0.143800,0.129200,0.186300,0.083900,0.046500,0.030200,0.086600,0.093300,0.097300,0.099000,0.946054,77.077389,76.461149,2.559673,0.033711,0.270959,3,10,6,6,3,10,6,6,4,10,7,6,4,10,7,6,0.071550,0.143950,0.281660,0.278820,1,1,17:05:2024,18:17:42,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:02:2022,10:37:03,54,54.442396,1.182800,0.761600,0.564800,0.470600,1.007200,0.577500,0.373500,0.275000,0.175600,0.184200,0.191400,0.195700,1.077281,64.529676,63.951600,1.686331,0.015568,1.177090,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.060930,0.120180,0.235790,0.236940,1,1,17:05:2024,18:36:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:02:2022,11:20:37,54,54.472650,1.124600,0.722200,0.536600,0.448300,0.944200,0.533100,0.339600,0.246000,0.180400,0.189100,0.197100,0.202300,1.078932,73.192391,72.582113,2.280539,0.032749,1.118355,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.067420,0.134710,0.263870,0.262570,1,1,17:05:2024,18:17:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,23:02:2022,11:38:52,54,54.485324,1.112300,0.715500,0.532500,0.445500,0.927900,0.522400,0.331300,0.238800,0.184300,0.193000,0.201300,0.206700,1.074157,76.938363,76.319011,3.184778,0.013387,1.105559,3,10,7,6,3,10,7,6,4,10,7,6,4,10,7,6,0.071400,0.143590,0.280960,0.278150,1,1,17:05:2024,18:19:46,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:02:2022,04:05:19,56,56.170359,1.156100,0.750100,0.560500,0.470700,0.954900,0.535200,0.335000,0.239400,0.201300,0.214900,0.225500,0.231300,1.055493,56.728786,57.271155,1.443091,0.026002,1.150637,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.056900,0.111490,0.219620,0.223540,1,1,17:05:2024,18:30:50,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:02:2022,04:24:43,56,56.183831,1.083200,0.701500,0.526900,0.445100,0.884900,0.490700,0.305800,0.218100,0.198300,0.210800,0.221100,0.227100,1.051600,53.322531,53.837069,1.445007,0.029999,1.077618,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.055690,0.108660,0.213980,0.218140,1,1,17:05:2024,18:16:20,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:02:2022,11:42:19,56,56.487720,0.664400,0.457700,0.369900,0.330600,0.465100,0.242700,0.145100,0.101700,0.199300,0.215000,0.224900,0.228900,0.859391,77.322255,76.698894,6.528337,0.132573,0.661939,3,9,7,6,3,10,7,6,3,10,7,6,3,10,6,6,0.071860,0.144620,0.282940,0.279940,1,1,17:05:2024,18:24:53,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:02:2022,03:09:04,58,58.131296,0.605700,0.373800,0.265800,0.215600,0.532000,0.294600,0.182300,0.129500,0.073800,0.079200,0.083500,0.086100,1.198468,66.936999,67.537996,1.888582,0.013624,0.603825,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.061190,0.123250,0.246140,0.249650,1,1,17:05:2024,18:34:43,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:02:2022,04:03:22,58,58.169005,0.517500,0.314900,0.226000,0.184000,0.452400,0.244500,0.151800,0.107600,0.065100,0.070400,0.074300,0.076400,1.208259,56.514290,57.062983,1.082275,0.025195,0.515575,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.056150,0.111210,0.221870,0.226030,1,1,17:05:2024,18:39:35,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:02:2022,04:22:58,58,58.182616,0.497500,0.303000,0.218400,0.178000,0.434300,0.234400,0.145800,0.103400,0.063200,0.068600,0.072600,0.074700,1.201211,53.029444,53.550830,1.065302,0.020410,0.495445,3,10,8,4,3,10,8,4,4,10,8,4,4,10,8,4,0.054950,0.108340,0.216070,0.220420,1,1,17:05:2024,18:19:53,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:02:2022,10:36:37,58,58.442095,0.368200,0.220600,0.160800,0.132700,0.312600,0.161800,0.099000,0.068700,0.055600,0.058800,0.061800,0.064000,1.212047,63.654912,63.069609,1.557648,0.006054,0.365933,3,10,8,5,3,10,6,5,3,10,8,5,3,10,8,5,0.059650,0.119010,0.236450,0.238070,1,1,17:05:2024,18:20:40,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:02:2022,11:24:20,58,58.475231,0.396400,0.238000,0.172400,0.142500,0.337900,0.175100,0.106100,0.074500,0.058500,0.062900,0.066300,0.068000,1.216959,73.263954,72.645911,2.579271,0.013580,0.393747,4,10,7,6,4,10,7,6,4,10,7,6,4,10,5,6,0.066500,0.134840,0.267420,0.266700,1,1,17:05:2024,18:26:02,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:02:2022,11:42:32,58,58.487870,0.392400,0.236800,0.171800,0.141900,0.335000,0.175000,0.106400,0.074800,0.057400,0.061800,0.065400,0.067100,1.206984,77.042803,76.416803,2.436486,0.005116,0.389878,4,9,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.070430,0.143870,0.285020,0.282920,1,1,17:05:2024,18:28:02,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:02:2022,02:33:31,59,59.106609,0.266100,0.157000,0.112700,0.093000,0.238300,0.127500,0.081500,0.060900,0.027800,0.029500,0.031100,0.032100,1.256043,73.939836,74.562835,1.181896,0.008005,0.265159,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066510,0.135870,0.271510,0.274490,1,1,17:05:2024,18:34:15,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:02:2022,03:08:28,59,59.130880,0.265100,0.155000,0.111400,0.092700,0.229900,0.116800,0.070900,0.051300,0.035200,0.038200,0.040400,0.041400,1.268539,66.800845,67.403706,1.884493,0.011647,0.264047,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061100,0.123040,0.245710,0.249260,1,1,17:05:2024,18:19:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:02:2022,04:00:57,59,59.167326,0.249200,0.143600,0.104500,0.087600,0.216700,0.108500,0.067600,0.049700,0.032600,0.035100,0.036900,0.037800,1.274840,56.670582,57.224162,2.454823,0.069794,0.248242,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.056200,0.111350,0.222160,0.226310,1,1,17:05:2024,18:23:43,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:02:2022,04:22:30,59,59.182292,0.253700,0.145000,0.105400,0.087600,0.225200,0.115100,0.074400,0.055800,0.028500,0.029800,0.031000,0.031800,1.289073,52.810594,53.334749,1.815857,0.039433,0.252781,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.054880,0.108170,0.215730,0.220100,1,1,17:05:2024,18:27:45,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:02:2022,10:16:19,59,59.427998,0.331600,0.194200,0.148700,0.128200,0.260000,0.116500,0.067100,0.045000,0.071700,0.077700,0.081600,0.083200,1.182910,59.541509,58.973898,1.941249,0.107894,0.329980,3,10,8,5,3,10,8,5,3,10,8,5,3,11,7,5,0.057620,0.114270,0.227160,0.229490,1,1,17:05:2024,18:26:34,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:02:2022,10:38:19,59,59.443275,0.332300,0.194200,0.148700,0.128800,0.257100,0.112600,0.063500,0.042300,0.075200,0.081600,0.085200,0.086500,1.186192,63.794661,63.205986,1.715195,0.066146,0.329686,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.059720,0.119180,0.236800,0.238380,1,1,17:05:2024,18:31:55,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:02:2022,11:25:04,59,59.475741,0.322300,0.191300,0.146600,0.126800,0.246600,0.109300,0.061400,0.040400,0.075800,0.082000,0.085300,0.086400,1.160973,73.247357,72.627548,1.136039,0.019117,0.319433,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066490,0.134800,0.267330,0.266640,1,1,17:05:2024,18:36:09,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:03:2022,03:08:03,60,60.130590,0.450400,0.278100,0.207800,0.176400,0.373600,0.194500,0.120200,0.087000,0.076800,0.083600,0.087600,0.089300,1.132659,66.626080,67.230655,1.548694,0.013944,0.447875,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061010,0.122810,0.245240,0.248760,1,1,17:05:2024,18:37:26,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:03:2022,10:16:09,60,60.427882,0.593800,0.353000,0.265200,0.226200,0.468600,0.217400,0.124100,0.082700,0.125200,0.135600,0.141100,0.143400,1.184569,59.303517,58.733915,1.448982,0.050199,0.590139,3,10,8,5,3,10,8,5,3,11,7,5,4,10,7,5,0.057510,0.114030,0.226680,0.229040,1,1,17:05:2024,18:37:31,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:03:2022,10:38:05,60,60.443113,0.614700,0.367100,0.276700,0.236400,0.478100,0.218400,0.122700,0.081200,0.136600,0.148800,0.154000,0.155300,1.173143,63.557109,62.966740,1.650870,0.020776,0.610981,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.059590,0.118870,0.236190,0.237830,1,1,17:05:2024,18:17:34,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:03:2022,11:25:53,60,60.476308,0.691100,0.421300,0.320700,0.275900,0.527400,0.243500,0.136000,0.088800,0.163800,0.177800,0.184700,0.187100,1.128207,73.250243,72.628657,1.465811,0.014976,0.686930,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066490,0.134800,0.267340,0.266640,1,1,17:05:2024,18:24:55,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:03:2022,11:44:02,60,60.488912,0.706900,0.430300,0.327300,0.281600,0.542100,0.251700,0.141700,0.093400,0.164800,0.178600,0.185600,0.188200,1.131496,77.038264,76.409251,2.143832,0.011609,0.702578,4,9,6,6,4,9,7,6,4,9,7,6,4,10,7,6,0.070420,0.143840,0.284970,0.282880,1,1,17:05:2024,18:27:38,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:03:2022,04:19:28,61,61.180185,0.633000,0.366900,0.259300,0.208600,0.576700,0.307700,0.197300,0.144500,0.056400,0.059300,0.062100,0.064000,1.304121,52.738862,53.271624,2.487620,0.021477,0.630202,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,3,0.054860,0.108130,0.215650,0.220010,1,1,17:05:2024,18:37:38,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:03:2022,03:57:31,62,62.164942,0.637700,0.384000,0.289400,0.247500,0.517300,0.255600,0.154600,0.108900,0.120400,0.128400,0.134900,0.138600,1.160437,56.441640,57.004867,0.980840,0.027882,0.634143,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.056120,0.111150,0.221750,0.225930,1,1,17:05:2024,18:21:24,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:03:2022,04:19:07,62,62.179942,0.600500,0.360900,0.273800,0.235300,0.472800,0.221900,0.129000,0.088200,0.127800,0.139000,0.144800,0.147100,1.154755,52.497151,53.032448,1.081817,0.032498,0.597177,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.054790,0.107950,0.215290,0.219660,1,1,17:05:2024,18:26:50,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:03:2022,10:15:42,62,62.427569,0.697400,0.423900,0.325400,0.280900,0.532600,0.246000,0.140900,0.093900,0.164800,0.177800,0.184500,0.187100,1.121742,58.809328,58.235845,1.354266,0.028535,0.693211,3,11,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.057300,0.113530,0.225680,0.228120,1,1,17:05:2024,18:38:20,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:03:2022,10:37:45,62,62.442882,0.682800,0.418300,0.321900,0.279400,0.515000,0.236400,0.132900,0.088100,0.167800,0.181900,0.189000,0.191300,1.106252,63.112447,62.518577,1.042820,0.024689,0.678625,3,10,8,5,3,10,8,5,3,10,8,4,3,10,8,5,0.059370,0.118340,0.235140,0.236810,1,1,17:05:2024,18:43:53,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:03:2022,11:27:42,62,62.477569,0.807800,0.493000,0.377300,0.326600,0.628000,0.302800,0.177600,0.121200,0.179800,0.190300,0.199600,0.205400,1.119398,73.301149,72.676028,1.208151,0.012834,0.802921,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066540,0.134910,0.267560,0.266820,1,1,17:05:2024,18:18:50,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:03:2022,11:45:55,62,62.490220,0.833200,0.507100,0.387200,0.335100,0.633400,0.291300,0.162000,0.106000,0.199800,0.215800,0.225300,0.229100,1.126708,77.122648,76.490633,1.994898,0.007737,0.827953,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.070540,0.144100,0.285430,0.283280,1,1,17:05:2024,18:22:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:03:2022,02:28:53,63,63.103391,0.985200,0.593100,0.425000,0.347700,0.874000,0.475900,0.301600,0.220000,0.111200,0.117200,0.123400,0.127700,1.226993,73.922010,74.551491,1.531758,0.012831,0.980935,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066490,0.135850,0.271480,0.274440,1,1,17:05:2024,18:19:16,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:03:2022,03:02:33,63,63.126771,1.061500,0.632800,0.451100,0.367500,0.948300,0.513600,0.325600,0.237500,0.113200,0.119200,0.125600,0.129900,1.249059,66.955575,67.567888,1.679177,0.012530,1.057632,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061210,0.123290,0.246220,0.249730,1,1,17:05:2024,18:27:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:03:2022,10:15:34,63,63.427477,0.538200,0.320000,0.235500,0.197600,0.438000,0.209900,0.121000,0.081800,0.100200,0.110100,0.114500,0.115800,1.211365,58.581935,58.006408,1.941408,0.064380,0.535680,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.057200,0.113300,0.225240,0.227700,1,1,17:05:2024,18:43:07,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,04:03:2022,10:37:39,63,63.442813,0.518200,0.308900,0.227700,0.190000,0.439100,0.223400,0.137400,0.097300,0.079100,0.085600,0.090300,0.092700,1.205245,62.905574,62.309901,3.186607,0.038656,0.515977,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.059250,0.118070,0.234610,0.236340,1,1,17:05:2024,18:47:47,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:03:2022,02:27:43,64,64.102581,0.433300,0.277500,0.202400,0.164900,0.401700,0.244900,0.168300,0.129300,0.031600,0.032700,0.034100,0.035600,1.107478,73.916523,74.547528,1.191330,0.008336,0.431800,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.066480,0.135820,0.271410,0.274420,1,1,17:05:2024,18:42:39,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:03:2022,03:02:13,64,64.126539,0.376800,0.236700,0.173300,0.141200,0.339500,0.196900,0.130400,0.096200,0.037300,0.039800,0.042800,0.045000,1.132544,66.759598,67.373442,1.128762,0.010060,0.375568,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061080,0.122990,0.245650,0.249170,1,1,17:05:2024,18:20:08,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,05:03:2022,03:53:36,64,64.162222,0.338600,0.207000,0.152800,0.125100,0.302300,0.168700,0.112100,0.082500,0.036300,0.038200,0.040600,0.042600,1.164119,56.597805,57.169035,2.100264,0.019968,0.337184,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.056170,0.111270,0.222020,0.226210,1,1,17:05:2024,18:24:03,1292,28.545000,77.192600,15.000000,lev20,Almucantar
